"id.exposure","id.outcome","method","nsnp","b","se","ci_low","ci_upp","pval","steiger_filtered","outlier_filtered"
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","Simple mean",2,3.42087122659534e-05,0.000135651081390906,-0.000231667407260222,0.000300084831792128,0.842735234712536,FALSE,FALSE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","FE IVW",2,-3.11029929485295e-06,0.000136405755665285,-0.000270465580398812,0.000264244981809106,0.981808357380511,FALSE,FALSE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","RE IVW",2,-3.11029929485295e-06,0.000136405755665285,-0.000270465580398812,0.000264244981809106,0.985486426406405,FALSE,FALSE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","Simple mean",2,3.42087122659534e-05,0.000135651081390906,-0.000231667407260222,0.000300084831792128,0.842735234712536,FALSE,TRUE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","FE IVW",2,-3.11029929485295e-06,0.000136405755665285,-0.000270465580398812,0.000264244981809106,0.981808357380511,FALSE,TRUE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","RE IVW",2,-3.11029929485295e-06,0.000136405755665285,-0.000270465580398812,0.000264244981809106,0.985486426406405,FALSE,TRUE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","Simple mean",2,3.42087122659534e-05,0.000135651081390906,-0.000231667407260222,0.000300084831792128,0.842735234712536,TRUE,FALSE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","FE IVW",2,-3.11029929485295e-06,0.000136405755665285,-0.000270465580398812,0.000264244981809106,0.981808357380511,TRUE,FALSE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","RE IVW",2,-3.11029929485295e-06,0.000136405755665285,-0.000270465580398812,0.000264244981809106,0.985486426406405,TRUE,FALSE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","Simple mean",2,3.42087122659534e-05,0.000135651081390906,-0.000231667407260222,0.000300084831792128,0.842735234712536,TRUE,TRUE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","FE IVW",2,-3.11029929485295e-06,0.000136405755665285,-0.000270465580398812,0.000264244981809106,0.981808357380511,TRUE,TRUE
"ebi-a-GCST001790","ukb-d-C_LYMPHOMA","RE IVW",2,-3.11029929485295e-06,0.000136405755665285,-0.000270465580398812,0.000264244981809106,0.985486426406405,TRUE,TRUE
